2/14/2011,pa_mobclix_inc_pal_ram_jet_iph_app,9,0,0,0
2/14/2011,pa_mobclix_inc_pal_remix_dj_audiob_iph_app,2,0,0,1
2/14/2011,pa_mobclix_inc_pal_riddle_me_this__iph_app,1,0,0,0
2/14/2011,pa_mobclix_inc_pal_rules_of_shotgu_iph_app,3,0,0,0
2/14/2011,pa_mobclix_inc_pal_scar_booth_free_iph_app,1,0,0,0
2/14/2011,pa_mobclix_inc_pal_shapes_and_colo_iph_app,5,0,0,0
2/14/2011,pa_mobclix_inc_pal_shift_work_cale_iph_app,12,0,0,0
2/14/2011,pa_mobclix_inc_pal_sickipedia_iph_app,4,0,0,0
2/14/2011,pa_mobclix_inc_pal_simon_classic_iph_app,80,4,0.24,0
2/14/2011,pa_mobclix_inc_pal_sirens_and_alar_iph_app,1,0,0,0
2/14/2011,pa_mobclix_inc_pal_skee-ball_free__iph_app,2381,0,0,0
2/14/2011,pa_mobclix_inc_pal_skee-ball_free_iph_app,9864,260,15.85,5
2/14/2011,pa_mobclix_inc_pal_skeeshootfree_iph_app,47,2,0.12,0
2/14/2011,pa_mobclix_inc_pal_skyclock_lite_iph_app,4,0,0,0
2/14/2011,pa_mobclix_inc_pal_slalom_iph_app,36,1,0.06,0
2/14/2011,pa_mobclix_inc_pal_slapaboss1_iph_app,2622,41,2.51,1
2/14/2011,pa_mobclix_inc_pal_sleep_machine_l_iph_app,271,1,0.06,0
2/14/2011,pa_mobclix_inc_pal_slice_it_free_iph_app,84,0,0,0
2/14/2011,pa_mobclix_inc_pal_slimtasks_lite__iph_app,1,0,0,0
2/14/2011,pa_mobclix_inc_pal_slots_iph_app,10,0,0,0
2/14/2011,pa_mobclix_inc_pal_slow_notes_iph_app,1,0,0,0
2/14/2011,pa_mobclix_inc_pal_snake_2_iph_app,11,1,0.06,0
2/14/2011,pa_mobclix_inc_pal_solitaire_iphon_iph_app,12573,83,5.06,5
